id	title	title_source	start	end	title_uri	ccodes	variants	types	aat_types	matches	parent_name	geowkt	geo_source	geo_id	description
amh_382p	Hammenhiel	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1658	1658	https://www.atlasofmutualheritage.nl/en/Hammenhiel.382p	LK	Hammenhiel;Hammenhiel;Ham en Hiel;Hamehiel;Hamenhiel	inhabited place	300008347	http://www.wikidata.org/entity/Q12973620	Ceylon (VOC area)	POINT(79.847881 9.711622)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hammenhiel.382p	Locality associated with Dutch East India Company. Fort Hammenhiel was situated on a small island halfway along the only water route to Jaffna. It represented an important part of the Jaffna defences. Because it had no supply of fresh water in times of siege the Portuguese were forced to surrender to the VOC in 1658 after the Company cut supply lines.
amh_638p	Hanoi	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1630	1699	https://www.atlasofmutualheritage.nl/en/Hanoi.638p	VN	Hanoi;Tonquin	'comptoir'	300000809	http://www.wikidata.org/entity/Q1858	Tonquin (VOC area)	POINT(105.857964 21.013368)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hanoi.638p	Locality associated with Dutch East India Company. In the 17th century the northern part of what is now Vietnam belonged to the kingdom of Tonkin. The country was a major silk producer. The silk which the VOC bought there was particularly valuable for trade with Japan. Towards the end of the 1630s, the Company signed an agreement with the king of Tonkin and opened a trading post in or near today's Hanoi. The VOC maintained a trading post in Tonkin from 1636 to 1699. This trading post was run by an 'opperhoofd' or supervisor.
amh_1074p	Hardenbroek, post bij plantage	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Hardenbroek-post-bij-plantage.1074p	GY	post bij plantage Hardenbroek;post aan de Wikkie Kreek;post aan de Wikky Creek	Post	300000809		East berbice		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hardenbroek-post-bij-plantage.1074p	Locality associated with Dutch West India Company. 
amh_949p	Harlem	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1658	1658	https://www.atlasofmutualheritage.nl/en/Harlem.949p	US	Harlem;Muscoota;Haarlem;Nieuw Haarlem	Post	300000809		New York State	POINT(-73.944912 40.815108)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Harlem.949p	Locality associated with Dutch West India Company. Haarlem was de oude naam van de huidige wijk Harlem op het New Yorkse eiland Manhattan. Het was de tweede vestiging van de WIC op Manhattan. In 1658 besloot het WIC-bestuur te Nieuw-Amsterdam, op de zuidpunt van Manhattan, dat er een tweede plaats gesticht moest worden op de noordpunt van het eiland: Haarlem. Deze nieuwe plaats zou de Nederlanders moeten helpen het eiland te verdedigen tegen invallen aan de noordzijde door Engelsen en Indianen. De Indianen noemden het gebied Muscoota, dat 'vlak land, geschikt voor landbouw' betekent.
amh_972p	Hartford	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1633	1633	https://www.atlasofmutualheritage.nl/en/Hartford.972p	US	Hartford;Hartford;Herford	Fort	300006888	http://www.wikidata.org/entity/Q33486	Connecticut	POINT(-72.672 41.765358)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hartford.972p	Locality associated with Dutch West India Company. In 1633 besloot Wouter van Twiller, gouverneur van Nieuw-Nederland, om Jacob van Curler op expeditie te sturen naar de Verse Rivier, tegenwoordig de Connecticut River. De Nederlanders handelden daarvoor al met de Indianen van dit gebied, maar omdat de Engelsen zich mengden in de handel besloot Van Twiller haast te maken met het stichten van een post. Hij was geïnstrueerd om direct een handelspost op te richten met de naam Huis ter Hope. Daarnaast moest hij het versterken met twee kanonnen. Ondanks de bouw van deze post vestigden de Engelsen zich in de buurt. Huis ter Hope bleef slechts een buitenpost waardoor de Nederlanders hun zeggenschap in het gebied kwijtraakten.
amh_345p	Haruku	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Haruku.345p	ID	Haruku;Haroeko;Harouko;Haroekoe;Oma eiland	'comptoir'	300000809	http://www.wikidata.org/entity/Q1587817	Haruku / Oma Island; Ambon (VOC area)	POINT(128.416729 -3.594289)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Haruku.345p	Locality associated with Dutch East India Company. Fort Zeelandia was situated on the island of Haruku, also known as Oma. Together with the islands of Nusalaut and Saparua, Haruku fell within the district, or 'gouvernement', of Ambon. The governor of Ambon was the head of the Christian and Islamic national law courts, on which the local rulers also sat. All except four of the villages on Haruku had been converted to Christianity by the Portuguese.
amh_380p	Hatoena	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Hatoena.380p			inhabited place	300008347			POINT(127.9169444 -3.408888889)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hatoena.380p	Locality associated with Dutch East India Company. 
amh_435p	Hatoenoeko	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600	1600	https://www.atlasofmutualheritage.nl/en/Hatoenoeko.435p	ID	Hatoenoeko;Hoetoenokoe	Post	300000809		Ambon Island; Ambon (VOC area)	POINT(128.0475 -3.595277778)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hatoenoeko.435p	Locality associated with Dutch East India Company. In 1600, two years before the VOC was founded, the Dutch built the fort of Verre here in order to oppose the Portuguese who controlled trade in the area. The fort, named after the Compagnie van Verre, was built with the aid of the local population. They called the fort Kota Warwijck, after the first Dutch seafarer to have set foot on Ambon. The fort was soon abandoned. However, the VOC's land muster-rolls of the 18th century indicate that Hatoenoekoe remained occupied by the Company, although no more than two or three people were ever stationed there.
amh_629p	Hatuwa	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Hatuwa.629p	ID	Hatuwa;Hatoua;Pelauw;Pelau	Post	300000809	http://www.wikidata.org/entity/Q12504221	Haruku / Oma Island; Ambon (VOC area)	POINT(128.472919 -3.51842)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hatuwa.629p	Locality associated with Dutch East India Company. The VOC maintained a small fort by the name of Hoorn in the village of Hatoea on the island of Oma. Today, the name of the village in this area is Pelauw.
amh_10260p	Havana	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Havana.10260p		Havana	inhabited place	300008347	http://www.wikidata.org/entity/Q1563		POINT(-82.373527 23.111898)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Havana.10260p	Locality indirectly linked to Dutch East or West India Compagnies. 
amh_962p	Hempstead	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1643	1649	https://www.atlasofmutualheritage.nl/en/Hempstead.962p	US	Hempstead;Hempstead;Heemstede	colony / village	300008372		New York State	POINT(-73.622847 40.709272)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hempstead.962p	Locality associated with Dutch West India Company. In 1643 vestigde zich een groep van dertig tot veertig Engelse families in het plaatsje Hempstead, ofwel Heemstede. Zij kregen toestemming hiertoe van de toenmalige Nederlandse gouverneur van het gebied, Willem Kieft. Het dorp had zijn eigen rechtspraak en zijn eigen kerk, maar viel onder Nederlands bewind. De dorpsbewoners zwoeren trouw aan het Nederlandse bestuur en verplichtten zich tot een groei van 100 families in 1649.
amh_778p	Hijili	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Hijili.778p	IN	Hijili;Hijili	inhabited place	300008347		Bengal; Bengal (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hijili.778p	Locality indirectly linked to Dutch East or West India Compagnies. The compilers of this database have not as yet come across a source in the literature that identifies this location as a VOC post.
amh_365p	Hila	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600	1600	https://www.atlasofmutualheritage.nl/en/Hila.365p	ID	Hila;Hila;Hilla;Hijla;Hela	'comptoir'	300000809	http://www.wikidata.org/entity/Q12485676	Ambon Island; Ambon (VOC area)	POINT(128.08627 -3.581419)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hila.365p	Locality associated with Dutch East India Company. The first Dutch fort on the island of Ambon, called 'Kasteel van Verre', was built close to Hila, in the village of Hatoenoekoe. The inhabitants of Hila helped the Dutch to build the fort, which was completed in 1600. They hoped that the Company would be able to offer resistance to the aggressive trading activities of the Portuguese. Later in the 17th century, the Company built 'Fort Amsterdam' in Hila.
amh_1373p	Hinetelle	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1651	1656	https://www.atlasofmutualheritage.nl/en/Hinetelle.1373p	ID	Hinetelle;Henatelu;Henatelloe	inhabited place	300008347		Seram; Ambon (VOC area)	POINT(127.995766 -3.075648)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hinetelle.1373p	Locality indirectly linked to Dutch East or West India Compagnies. - Henatelu was an indigenous village on the north coast of Western Seram, or Hoamoal. Officially, the population of this region was indirectly ruled by the Sultan of Ternate and therefore allied to the VOC. In practice, the relationship between its inhabitants and the VOC was complicated and fractious, as this clove-producing region did not like the VOC's attempts to controle the clove trade. The entire region was ultimately depopulated in the Great Ambon War (1651-1656) and the village ceased to exist. - The indicated location is approximate.
amh_733p	Hirado	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1609	1641	https://www.atlasofmutualheritage.nl/en/Hirado.733p	JP	Hirado;Firando;Hirado;Firato	residence	300000809		Japan (VOC area)	POINT(129.55746 33.37273)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hirado.733p	Locality associated with Dutch East India Company. In 1609 the VOC was granted a trading permit from the Shogun of Japan giving the Company access to Japanese ports and waters. The VOC was also permitted to set up a base on the small Japanese island of Hirado, known as Firando by Europeans at that time. Each year the head of the trading post there was required to pay his respects to the Shogun in Edo, today's Tokyo. Because the Shoguns were keenly interested in Dutch cannon, an iron foundry was built on Firando. From 1609 to 1641 Firando served as an important port and storage depot for trade in Chinese territorial waters. The main trading product was Chinese silk, which was exchanged for precious metals in Japan. At the end of the 1630s free trade in Japan came to an end. In 1641 the VOC was required to move its base to the small island of Deshima in the bay of Nagasaki, where it was subject to stringent rules and surveillance imposed by the Japanese government.
amh_9687p	Hispaniola	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1492	1697	https://www.atlasofmutualheritage.nl/en/Hispaniola.9687p	BQ;AW;CW;SX	Hispaniola	inhabited place	300008347	http://www.wikidata.org/entity/Q25277		POINT(-71.520327 19.041786)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Hispaniola.9687p	Locality indirectly linked to Dutch East or West India Compagnies. - Christopher Columbus landed on the island during his first voyage across the Atlantic in 1492, but in subsequent years, as Spain's attention shifted to the mainland. In the 17th century, pirates and privateers of various nationalities had bases on the island. In 1665, French colonization of the island was officially recognized by King Louis XIV and the the French colony was given the name Saint-Domingue. In the 1697 Treaty of Ryswick, Spain formally ceded the western third of the island to France. Saint-Domingue quickly came to overshadow the east in both wealth and population. Nicknamed the 'Pearl of the Antilles,' it became the richest and most prosperous colony in the West Indies. - During the French Revolution, Spain ceded the eastern two-thirds of the island of Hispaniola, later to become the Dominican Republic. The French side, meanwhile, revolted against Spanish rule and became the independent state of Haiti.
